"Unidades locais en Galicia segundo actividade principal (divisións CNAE 2009)";""
"";""
"Unidade: Número de unidades locais";""
"Variables en filas: CNAE 2009, Espazo";""
"36024 Lalín";"311"
"36047 Rodeiro";"20"
"36052 Silleda";"121"
"36059 Vila de Cruces";"75"
"36004 Bueu";"103"
"36008 Cangas de Morrazo";"183"
"36026 Marín";"153"
"36029 Moaña";"146"
"36001 Arbo";"25"
"36009 Caniza, A";"53"
"36013 Covelo";"29"
"36014 Crecente";"19"
"36002 Barro";"90"
"36007 Campo Lameiro, O";"20"
"36902 Cerdedo Cotobade";"59"
"36012 Cotobade";"-"
"36025 Lama, A";"30"
"36041 Poio";"176"
"36043 Ponte Caldelas";"79"
"36038 Pontevedra";"785"
"36058 Vilaboa";"64"
"36006 Cambados";"149"
"36022 Grove, O";"112"
"36901 Illa de Arousa, A";"31"
"36027 Meaño";"88"
"36028 Meis";"82"
"36046 Ribadumia";"67"
"36051 Sanxenxo";"278"
"36060 Vilagarcía de Arousa";"289"
"36061 Vilanova de Arousa";"113"
"36011 Cerdedo";"-"
"36017 Estrada, A";"238"
"36018 Forcarei";"43"
"36003 Baiona";"118"
"36019 Fornelos de Montes";"17"
"36021 Gondomar";"208"
"36033 Mos";"161"
"36035 Nigrán";"178"
"36037 Pazos de Borbén";"30"
"36039 Porriño, O";"238"
"36045 Redondela";"250"
"36049 Salceda de Caselas";"115"
"36053 Soutomaior";"72"
"36057 Vigo";"2.149"
"4 Servizos [+]";""
"15006 Arzúa";"416"
"15010 Boimorto";"80"
"15066 Pino, O";"261"
"15085 Touro";"117"
"15011 Boiro";"1.110"
"15067 Pobra do Caramiñal, A";"512"
"15072 Rianxo";"474"
"15073 Ribeira";"1.574"
"15007 Baña, A";"107"
"15056 Negreira";"400"
"15014 Cabana de Bergantiños";"147"
"15019 Carballo";"2.029"
"15029 Coristanco";"206"
"15041 Laracha, A";"489"
"15040 Laxe";"145"
"15043 Malpica de Bergantiños";"269"
"15068 Ponteceso";"308"
"15003 Aranga";"82"
"15009 Betanzos";"968"
"15026 Cesuras";"-"
"15027 Coirós";"90"
"15032 Curtis";"296"
"15039 Irixoa";"46"
"15048 Miño";"371"
"15063 Oza dos Ríos";"-"
"15902 Oza Cesuras";"203"
"15064 Paderne";"107"
"15091 Vilarmaior";"42"
"15090 Vilasantar";"53"
"15001 Abegondo";"243"
"15005 Arteixo";"1.750"
"15008 Bergondo";"713"
"15017 Cambre";"1.408"
"15021 Carral";"328"
"15030 Coruña, A";"21.742"
"15031 Culleredo";"1.799"
"15058 Oleiros";"2.266"
"15075 Sada";"1.048"
"15015 Cabanas";"166"
"15018 Capela, A";"49"
"15050 Monfero";"75"
"15069 Pontedeume";"443"
"15070 Pontes de García Rodríguez, As";"595"
"15004 Ares";"248"
"15022 Cedeira";"417"
"15035 Fene";"554"
"15036 Ferrol";"3.755"
"15049 Moeche";"75"
"15051 Mugardos";"209"
"15054 Narón";"1.881"
"15055 Neda";"171"
"15076 San Sadurniño";"111"
"15081 Somozas, As";"45"
"15087 Valdoviño";"260"
"15023 Cee";"597"
"15028 Corcubión";"98"
"15034 Dumbría";"95"
"15037 Fisterra";"290"
"15052 Muxía";"228"
"15020 Carnota";"186"
"15053 Muros";"421"
"15042 Lousame";"86"
"15057 Noia";"923"
"15062 Outes";"264"
"15071 Porto do Son, O";"388"
"15024 Cerceda";"255"
"15038 Frades";"92"
"15047 Mesía";"83"
"15059 Ordes";"784"
"15060 Oroso";"406"
"15084 Tordoia";"104"
"15086 Trazo";"92"
"15901 Cariño";"220"
"15025 Cerdido";"51"
"15044 Mañón";"64"
"15061 Ortigueira";"331"
"15002 Ames";"2.085"
"15012 Boqueixón";"231"
"15013 Brión";"297"
"15078 Santiago de Compostela";"10.271"
"15082 Teo";"905"
"15088 Val do Dubra";"185"
"15089 Vedra";"228"
"15033 Dodro";"76"
"15065 Padrón";"701"
"15074 Rois";"175"
"15046 Melide";"635"
"15079 Santiso";"51"
"15080 Sobrado";"79"
"15083 Toques";"35"
"15016 Camariñas";"303"
"15092 Vimianzo";"419"
"15093 Zas";"268"
"15045 Mazaricos";"193"
"15077 Santa Comba";"575"
"27901 Baralla";"147"
"27006 Becerreá";"180"
"27012 Cervantes";"46"
"27034 Navia de Suarna";"51"
"27037 Nogais, As";"45"
"27045 Pedrafita do Cebreiro";"61"
"27009 Carballedo";"94"
"27016 Chantada";"607"
"27060 Taboada";"106"
"27004 Baleira";"56"
"27018 Fonsagrada, A";"176"
"27035 Negueira de Muñiz";"9"
"27011 Castroverde";"146"
"27014 Corgo, O";"173"
"27020 Friol";"173"
"27023 Guntín";"82"
"27028 Lugo";"7.809"
"27039 Outeiro de Rei";"231"
"27049 Portomarín";"121"
"27056 Rábade";"154"
"27002 Alfoz do Castrodouro";"65"
"27902 Burela";"640"
"27019 Foz";"619"
"27027 Lourenzá";"153"
"27030 Mondoñedo";"238"
"27063 Valadouro, O";"82"
"27013 Cervo";"175"
"27038 Ourol";"27"
"27064 Vicedo, O";"58"
"27066 Viveiro";"965"
"27025 Xove";"145"
"27005 Barreiros";"207"
"27048 Pontenova, A";"161"
"27051 Ribadeo";"857"
"27061 Trabada";"42"
"27029 Meira";"161"
"27046 Pol";"57"
"27053 Ribeira de Piquín, A";"15"
"27054 Riotorto";"62"
"27017 Folgoso do Courel";"48"
"27050 Quiroga";"166"
"27052 Ribas de Sil";"46"
"27024 Incio, O";"55"
"27026 Láncara";"134"
"27042 Paradela";"73"
"27043 Páramo, O";"30"
"27055 Samos";"66"
"27057 Sarria";"1.084"
"27062 Triacastela";"54"
"27001 Abadín";"87"
"27007 Begonte";"130"
"27010 Castro de Rei";"258"
"27015 Cospeito";"228"
"27022 Guitiriz";"287"
"27033 Muras";"22"
"27044 Pastoriza";"136"
"27065 Vilalba";"929"
"27021 Xermade";"60"
"27008 Bóveda";"63"
"27031 Monforte de Lemos";"1.227"
"27041 Pantón";"102"
"27047 Pobra do Brollón, A";"68"
"27058 Saviñao, O";"154"
"27059 Sober";"85"
"27003 Antas de Ulla";"71"
"27032 Monterroso";"227"
"27040 Palas de Rei";"247"
"32001 Allariz";"427"
"32007 Baños de Molgas";"52"
"32043 Maceda";"167"
"32055 Paderne de Allariz";"36"
"32036 Xunqueira de Ambía";"56"
"32037 Xunqueira de Espadanedo";"31"
"32006 Bande";"64"
"32030 Entrimo";"51"
"32041 Lobeira";"21"
"32042 Lobios";"74"
"32051 Muíños";"42"
"32011 Beariz";"28"
"32013 Boborás";"54"
"32019 Carballiño, O";"1.127"
"32035 Irixo, O";"41"
"32045 Maside";"134"
"32061 Piñor";"39"
"32065 Punxín";"18"
"32074 San Amaro";"36"
"32076 San Cristovo de Cea";"110"
"32005 Baltar";"35"
"32012 Blancos, Os";"19"
"32016 Calvos de Randín";"12"
"32062 Porqueira";"11"
"32067 Rairiz de Veiga";"36"
"32077 Sandiás";"41"
"32078 Sarreaus";"29"
"32082 Trasmiras";"41"
"32089 Vilar de Barrio";"40"
"32090 Vilar de Santos";"29"
"32032 Xinzo de Limia";"743"
"32002 Amoeiro";"104"
"32008 Barbadás";"472"
"32026 Coles";"152"
"32031 Esgos";"30"
"32052 Nogueira de Ramuín";"79"
"32054 Ourense";"8.454"
"32058 Pereiro de Aguiar, O";"268"
"32059 Peroxa, A";"51"
"32075 San Cibrao das Viñas";"710"
"32079 Taboadela";"67"
"32081 Toén";"66"
"32087 Vilamarín";"87"
"32003 Arnoia, A";"39"
"32004 Avión";"63"
"32010 Beade";"16"
"32018 Carballeda de Avia";"34"
"32022 Castrelo de Miño";"48"
"32025 Cenlle";"58"
"32027 Cortegada";"58"
"32040 Leiro";"60"
"32046 Melón";"36"
"32069 Ribadavia";"350"
"32023 Castro de Caldelas, O";"77"
"32049 Montederramo";"27"
"32057 Parada de Sil";"32"
"32080 Teixeira, A";"25"
"32014 Bola, A";"24"
"32020 Cartelle";"89"
"32024 Celanova";"381"
"32033 Gomesende";"18"
"32047 Merca, A";"66"
"32056 Padrenda";"63"
"32064 Pontedeva";"19"
"32066 Quintela de Leirado";"12"
"32068 Ramirás";"51"
"32084 Verea";"23"
"32029 Chandrexa de Queixa";"13"
"32044 Manzaneda";"39"
"32063 Pobra de Trives, A";"132"
"32070 San Xoán de Río";"19"
"32009 Barco de Valdeorras, O";"874"
"32015 Bolo, O";"26"
"32017 Carballeda de Valdeorras";"68"
"32038 Larouco";"17"
"32060 Petín";"31"
"32072 Rúa, A";"292"
"32073 Rubiá";"33"
"32083 Veiga, A";"54"
"32088 Vilamartín de Valdeorras";"69"
"32021 Castrelo do Val";"22"
"32028 Cualedro";"37"
"32039 Laza";"42"
"32050 Monterrei";"56"
"32053 Oímbra";"41"
"32071 Riós, O";"67"
"32085 Verín";"979"
"32091 Vilardevós";"34"
"32034 Gudiña, A";"91"
"32048 Mezquita, A";"41"
"32086 Viana do Bolo";"141"
"32092 Vilariño de Conso";"21"
"36023 Guarda, A";"701"
"36036 Oia";"131"
"36048 Rosal, O";"272"
"36054 Tomiño";"655"
"36055 Tui";"1.117"
"36005 Caldas de Reis";"677"
"36010 Catoira";"135"
"36015 Cuntis";"245"
"36032 Moraña";"200"
"36044 Pontecesures";"199"
"36040 Portas";"102"
"36056 Valga";"184"
"36030 Mondariz";"158"
"36031 Mondariz Balneario";"56"
"36034 Neves, As";"144"
"36042 Ponteareas";"1.404"
"36050 Salvaterra de Miño";"452"
"36020 Agolada";"108"
"36016 Dozón";"33"
"36024 Lalín";"1.424"
"36047 Rodeiro";"106"
"36052 Silleda";"633"
"36059 Vila de Cruces";"274"
"36004 Bueu";"687"
"36008 Cangas de Morrazo";"1.549"
"36026 Marín";"1.194"
"36029 Moaña";"941"
"36001 Arbo";"127"
"36009 Caniza, A";"301"
"36013 Covelo";"111"
"36014 Crecente";"58"
"36002 Barro";"260"
"36007 Campo Lameiro, O";"72"
"36902 Cerdedo Cotobade";"180"
"36012 Cotobade";"-"
"36025 Lama, A";"102"
"36041 Poio";"823"
"36043 Ponte Caldelas";"313"
"36038 Pontevedra";"6.567"
"36058 Vilaboa";"277"
"36006 Cambados";"1.023"
"36022 Grove, O";"866"
"36901 Illa de Arousa, A";"207"
"36027 Meaño";"294"
"36028 Meis";"248"
"36046 Ribadumia";"313"
"36051 Sanxenxo";"1.643"
"36060 Vilagarcía de Arousa";"2.557"
"36061 Vilanova de Arousa";"562"
"36011 Cerdedo";"-"
"36017 Estrada, A";"1.188"
"36018 Forcarei";"164"
"36003 Baiona";"861"
"36019 Fornelos de Montes";"64"
"36021 Gondomar";"738"
"36033 Mos";"1.023"
"36035 Nigrán";"1.329"
"36037 Pazos de Borbén";"94"
"36039 Porriño, O";"1.707"
"36045 Redondela";"1.518"
"36049 Salceda de Caselas";"469"
"36053 Soutomaior";"385"
"36057 Vigo";"22.829"
"";""
"Fonte: IGE. Explotación do directorio de empresas e unidades locais";""
"Notas: Non se inclúe o sector primario nin a administración pública";""
"A partir do ano 2023 inclúense unicamente as unidades locais das empresas economicamente activas, polo que os datos non son comparables cos anos anteriores";""
"(-) Non procede";""
"(30-12-2025)";""

"IGE - Instituto Galego de Estatística"
